"","x"
"143",2.34120270150672
"144",0.177367267524752
"145",0.0773716344413404
"146",0.0492452344116257
"147",2.18181340680059
"148",1.89372638544317
"149",0.298069332439294
"150",0.108164883457559
"151",0.286309382769757
"152",1.86916185919611
"153",1.70514487484359
"154",0.414407199507549
"155",0.00840063373730203
"156",0.698124966859585
"157",0.70110530372876
"158",0.3262215644492
"159",0.303899608634712
"160",0.0582332106796937
"161",0.0519782106770685
"162",0.0204285509288088
"163",0.0979436854930901
"164",0.408693236846245
"165",0.214617306847424
"166",0.649577997572805
"167",0.191786553509781
"168",0.483676195582205
"169",1.71747864857833
"170",0.271458240047458
"171",0.687699658401995
"172",1.040512880331
"173",1.00691167866798
"174",2.06743915635621
"175",0.0874740901047347
"176",0.380482716224633
"177",0.330624280356878
"178",0.0815526703913667
"179",0.0274977535442578
"180",0.0578292525972379
"181",3.42010999217244
"182",0.715642663560031
"183",0.918988962715807
"184",0.161214702765349
"185",0.186061617504526
"186",0.454238442844609
"187",0.066242325676576
"188",0.109667146049275
"189",0.448610382113612
"190",0.859501995897009
"191",0.947110150857929
"192",0.145770808709965
"193",0.114842814306549
"194",0.0349348485157864
"195",0.436120993677056
"196",0.0827531372345362
"197",2.35925780152894
"198",0.168591415371135
"199",0.170866527469738
"200",0.139544470040264
"201",0.880323502421995
"202",0.258470911377436
"203",0.458491626862185
"204",0.116760234952957
"205",0.142035513389982
"206",0.214371831895887
"207",0.25772313654001
"208",4.21752849246386
"209",0.0436450065894701
"210",1.34371981835507
"211",0.149985645118812
"212",0.250740002993901
"213",0.478831327488035
"214",0.324038724954747
"215",0.108059162639209
"216",0.553400401781547
"217",0.205787941151735
"218",2.71730114572276
"219",0.36792447306391
"220",0.207031071023092
"221",0.482074515700142
"222",0.0890033633389533
"223",0.654505704460326
"224",0.856449458224632
"225",0.345669158667253
"226",0.515619976275421
"227",0.210318808852432
"228",0.147619117351718
"229",1.38159453327964
"230",23.52742480878
"231",0.365813380370948
"232",0.908009787454021
"233",0.356274382782526
"234",0.874551725195085
"235",0.199564476570992
"236",1.10931623054602
"237",0.0259492319832378
"238",1.8931417578762
"239",2.20298294864262
"240",1.3112883374116
"241",0.518936910187306
"242",0.179186713516566
"243",0.381524448546836
"244",1.80751481774218
"245",0.0603752976090241
"246",0.162429001096367
"247",0.948313180100838
"248",1.35543376946704
"249",0.210135867466277
"250",0.290241311831965
"251",0.824445710559777
"252",0.761635670247069
"253",0.902897622367207
"254",0.103894202207089
"255",0.127835128691539
"256",0.0722377520711915
"257",0.348936017871986
"258",0.488611311687793
"259",0.190920161548472
"260",0.87030892701856
"261",0.213939529612744
"262",0.216981304674542
"263",0.203839288983699
"264",0.261365756976235
"265",0.396826192187753
"266",0.356838028265696
"267",0.128958340959018
"268",0.555066464929361
"269",0.248881044882129
"270",0.0265069632256335
"271",0.236966736126172
"272",0.918594494249709
"273",0.28217961061319
"274",1.21060736564768
"275",0.0678282747993686
"276",0.456935229471435
"277",0.854328016293643
"278",0.680271888415988
"279",0.209984627300842
"280",0.25341082855254
"281",0.218222582274595
"282",0.317835823278592
"283",0.746131176947445
"284",1.176992702917
"285",1.15415878979762
"286",0.0895682219441407
"287",1.31177958362762
"288",0.085135168087738
"289",2.56005525622068
"290",0.532475957944553
"291",0.200036578317041
"292",0.245027935594326
"293",0.260169429225804
"294",0.275651651592548
"295",1.6210131510125
"296",0.350908043648613
"297",0.582344056693714
"298",0.467984095430719
"299",0.580077334492773
"300",9.62428845854937
"301",0.460485673510723
"302",2.27794685417545
"303",0.307734419131598
"304",0.808405208679368
"305",2.01222019148427
"306",0.352836141975763
"307",2.12534493409112
"308",0.478986408029402
"309",2.61502685166276
"310",0.00838825636920832
"311",2.01838827287023
"312",0.795944122477401
"313",0.184711390788854
"314",13.6780911122574
"315",0.332255099645076
"316",0.832534858680117
"317",0.608762754201903
"318",0.161338616567961
"319",0.259103094885151
"320",0.84019337860598
"321",0.796333289620863
"322",0.516257044809392
"323",0.35507607406986
"324",0.648752892170518
"325",0.234510882842925
"326",0.0561747134520962
"327",0.303657648414153
"328",0.168126724899989
"329",0.0608717034985494
"330",1712.73358178494
"331",0.347339417148019
"332",0.595706616179776
"333",0.044660019523571
"334",0.263370351924813
"335",0.131436101441222
"336",0.273387106735559
"337",0.549922108818583
"338",0.218169120783501
"339",0.249269342868403
"340",0.245795210776739
"341",0.221180531153545
"342",0.116100833835936
"343",0.411891170295238
"344",0.935993746399611
"345",0.0309323625547618
"346",1.62718655146374
"347",35828.5729381536
"348",4.24936737212674
"349",0.0832546034820323
"350",0.0826403021476976
"351",0.0994648356206153
"352",1.49168677527895
"353",0.346678901165832
"354",0.620138838796347
"355",0.0608447805539485
"356",1.13563160377368
"357",0.0686874932315479
"358",0.32503902411547
"359",0.736439277069041
"360",0.1165803134886
"361",0.549666307058887
"362",0.105785509852412
"363",0.282977408080051
"364",0.0779693550790902
"365",0.15882984956334
"366",0.362579670520613
"367",0.763003102356888
"368",0.207435599674773
"369",0.0355542521178226
"370",0.346139644450391
"371",0.672846598798779
"372",0.372777383092535
"373",0.345886089583007
"374",0.569154350766528
"375",1.0400297293332
"376",0.232384732288239
"377",0.0242009334160759
"378",1.15588674972801
"379",0.175968483863091
"380",0.0117933969001618
"381",0.36465332719753
"382",0.0345660094127204
"383",0.316035977324585
"384",0.0335324618335571
"385",1.38103561652679
"386",0.199292894356926
"387",1.42613280441857
"388",29831.598456236
"389",1.6856444420782
"390",5.98362900183865
"391",0.0344132871019833
"392",0.094114043534085
"393",0.057533134194964
"394",0.297729745756101
"395",0.764235577432457
"396",0.244118896415135
"397",0.323637425839079
"398",0.0918528839484057
"399",0.164901318774394
"400",0.0602860297328034
"401",4.30377786062983
"402",13.5225077400592
"403",1.30353598305443
"404",0.47390378961091
"405",0.686371512309615
"406",0.152464547900569
"407",0.0613344059573035
"408",0.0586314762914186
"409",1.95435750832577
"410",0.294951544455042
"411",3.76000330674768
"412",0.53225192860907
"413",1.09414391440292
"414",2696.9350503553
"415",1.9749964985319
"416",0.290680415236605
"417",2.41661421368866
"418",14533.0391492375
"419",0.052858733092678
"420",0.961977792709321
"421",0.694927796366536
"422",0.105116946653599
"423",0.310211442070125
"424",0.933097544156853
"425",0.206363039257076
"426",0.176367740933944
"427",0.168847765417132
"428",0.409320635666739
"429",1.23596737409853
"430",0.442239903651801
"431",0.11058001743745
"432",0.3415205719819
"433",2.40443734208415
"434",0.117633955120024
"435",0.277236757703804
"436",0.70746342734769
"437",1.33478010419844
"438",0.959764020267584
"439",0.255797890327711
"440",1.34125237234864
"441",0.593666785917606
"442",0.453050862538937
"443",0.348392221490435
"444",0.641701055662515
"445",1.57175466405757
"446",0.558050272509424
"447",0.660368399581089
"448",0.367292318160362
"449",0.0549677299131711
"450",1.45220463888279
"451",1.04992358190298
"452",0.652060871625902
"453",1.70560766745358
"454",0.206947424282477
"455",1.30251919407368
"456",1.41245204426831
"457",0.0967904199423657
"458",0.094612916008333
"459",0.0627757937654577
"460",0.322035082803102
"461",0.00971217866273928
"462",1.66997264988544
"463",0.172840936143306
"464",0.174096106802918
"465",1.34175164780819
"466",1.19235760846271
"467",1.05674496740087
"468",0.0757715865872679
"469",0.908006600340007
"470",0.396157980513397
"471",0.357493314830154
"472",6.29266962761886
"473",0.0304249955044244
"474",0.970950201972091
"475",1.31718092894637
"476",0.101203851995202
"477",0.106668878426111
"478",0.127527976327834
"479",0.173410095788147
"480",0.0294671377646836
"481",0.0765532697236152
"482",0.0243478178672799
"483",0.0825285116519778
"484",0.0253479818323053
"485",0.0850602138816821
"486",13.7723807410694
"487",0.142701950820054
"488",0.220372591093556
"489",0.0526736349022995
"490",30222.7248704327
"491",0.43560904373613
"492",0.479865176213625
"493",1.38258370578173
"494",0.439433629455418
"495",0.616158590503228
"496",0.494807889439176
"497",1.03762051358306
"498",2.24167994161365
"499",0.581472882127423
"500",0.14442985178577
"501",0.0667396965504404
"502",2.18519848214436
"503",0.164304332062077
"504",0.0897137505118436
"505",0.536452367573415
"506",0.756608014358472
"507",0.972648587335855
"508",0.149808369487363
"509",0.0226374070686451
"510",0.937158056801545
"511",0.0731536651370924
"512",0.0801228900493325
"513",0.379514167932905
"514",98.3013700530244
"515",1.2880638537185
"516",6.92138269410564
"517",0.0424585320097041
"518",2.54533408056468
"519",0.141253965055072
"520",0.0801412348862246
"521",1.31972337862472
"522",1.22154307401124
"523",0.0634546145900953
"524",0.30859107232813
"525",0.119505555017589
"526",0.451334595262839
"527",0.694155950837001
"528",0.718252418979015
"529",0.220806235675142
"530",0.166964134320223
"531",0.194744618388855
"532",0.129705571128147
"533",0.364742971557089
"534",0.232275877440833
"535",0.470311004415018
"536",0.149282151751101
"537",0.190529693155077
"538",0.0295977066978444
"539",0.0783399161559868
"540",0.323388602050861
"541",0.380472457258708
"542",0.301975173180992
"543",0.573288190447928
"544",0.132752130469355
"545",0.389751594381525
"546",0.151190818520029
"547",0.355780976767376
"548",0.78857195318337
"549",0.0977132000788068
"550",0.271106567413038
"551",0.55568953675753
"552",0.0408796374162885
"553",0.141773636914312
"554",0.0792218570441971
"555",0.0878993291213143
"556",0.22041226012185
"557",0.407958017278316
"558",0.133704860926597
"559",0.118340034955759
"560",0.246646703193326
"561",0.340665486071769
"562",0.162587218561859
"563",0.462671334332031
"564",0.0342437650567363
"565",0.537098639266464
"566",0.431580175330461
"567",0.224170571675086
"568",0.0795012037019799
"569",0.022622344114097
"570",0.667462441270106
"571",0.0424535861080047
"572",0.108409829310999
"573",0.108409829310999
"574",0.0629009009555184
"575",0.210721173727031
"576",1.02960399061984
"577",0.443156245400418
"578",0.460682499159966
"579",0.232251444127352
"580",0.535032986825443
"581",0.246443551488523
"582",0.957858728178258
"583",0.779967863444266
"584",0.295385807310871
"585",0.36363929766277
"586",0.792309560122667
"587",0.249187371343408
"588",0.394714763744835
"589",0.208737777584522
"590",0.319810812761803
"591",0.486830876960677
"592",0.135746530791663
"593",0.307265128876021
"594",0.505473865102327
"595",2.58343401544896
"596",0.0799477836173844
"597",0.367916934814022
"598",0.647256923668081
"599",0.662590062232157
"600",0.321021970976439
"601",1.29022599983286
"602",0.511040585649419
"603",0.00909986183248583
"604",0.0630394018005871
"605",0.778512893294809
"606",0.277836690773343
"607",0.728915143879236
"608",0.231153863151738
"609",0.417276539658731
"610",0.65620908033001
"611",0.915737376033921
"612",2.42827793967377
"613",0.0154915374266639
"614",0.176218455321028
"615",3.74681334848811
"616",0.634877252533241
"617",0.366500963677196
"618",0.860083402480173
"619",0.022650541073586
"620",0.119250407717392
"621",0.613906058098203
"622",2.09181352133417
"623",4.47353342661247
"624",0.117829886910026
"625",1.20353084482233
"626",1.07442946624314
"627",0.436849830474349
"628",1.21017591446853
"629",0.354208714229538
"630",0.427548873111522
"631",3415.23380252928
"632",0.0152344544804529
"633",0.0367960344162682
"634",0.225218648630808
"635",0.960847724845029
"636",0.246929713340698
"637",1.42492119088886
"638",0.678891187469567
"639",0.516126325353729
"640",0.161219149559335
"641",1.5037790819544
"642",0.29152635621615
"643",0.128470676906911
"644",0.234868208210047
"645",0.813016137203568
"646",0.465551875206871
"647",0.162342042805422
"648",0.00319654714347424
"649",0.30701918651785
"650",0.0304293436591496
"651",2.39377925468843
"652",1.57745408614265
"653",2.26596582371166
"654",0.604513218934051
"655",0.0837663782306242
"656",0.262187649563741
"657",0.713110068395212
"658",0.147600623936672
"659",0.348077411742418
"660",0.897158819272095
"661",0.146808997498012
"662",0.204085915944676
"663",1.09696632440372
"664",0.217842501014148
"665",0.628581260818926
"666",0.833435199679445
"667",1.16468568367316
"668",0.400082454643706
"669",0.0944951976808392
"670",0.252952140483135
"671",0.21778368404346
"672",1.2802622462686
"673",2.3172419512406
"674",1.46778568777212
"675",0.256625238942637
"676",1.20254543338859
"677",0.499744752730275
"678",0.016481838240627
"679",0.603681457738019
"680",0.332640083284844
"681",0.323653770109151
"682",1.38981223093568
"683",1.82495840835214
"684",0.217179970134914
"685",0.167138729625642
"686",0.640473021548475
"687",0.414140380059512
"688",0.0111662394811598
"689",1.16160773654215
"690",0.319298498664956
"691",6035.54676192655
"692",0.40929324151957
"693",0.399786493700449
"694",0.0914869452191307
"695",0.00927114649463635
"696",0.355761584760665
"697",0.0592214414395689
"698",0.700787618086484
"699",0.0857780950104347
"700",0.0209909924132576
"701",0.0968832321939791
"702",0.696601837243152
"703",0.37039174681629
"704",1.38634955329611
"705",0.579690574038773
"706",0.721442508202244
"707",0.185563138770427
"708",0.283557207348099
"709",0.322230244746406
"710",0.328593539254936
"711",0.376893683200087
"712",5.00272999858399
"713",0.117431871867974
"714",0.133177374721055
"715",0.351699324656235
"716",0.21437676745872
"717",1.30625220127296
"718",0.85485674817708
"719",0.041726791645902
"720",0.237549483343128
"721",0.381224294821423
"722",0.00490512069944582
"723",0.593048309504779
"724",0.736379799479754
"725",0.611644186238862
"726",0.25540635328548
"727",0.420703467880327
"728",0.415964562397522
"729",1.6741326413245
"730",0.64227817977857
"731",0.171618315960277
"732",0.104432889558299
"733",0.137303127138684
"734",0.399808210325252
"735",0.580397476097012
"736",0.219228120780055
"737",0.30765274607219
"738",0.145391487642129
"739",0.0260731625197034
"740",0.144359376021766
"741",0.487390611043762
"742",0.196740493178961
"743",1.51344501960121
"744",0.0701773607690397
"745",0.161964628002094
"746",0.281477122508433
"747",0.63323008425893
"748",0.258830048798534
"749",0.47198696875977
"750",0.713217783678028
"751",1.69844198931723
"752",0.0970655531611948
"753",0.232244379629703
"754",0.609853771701127
"755",1.15271582640191
"756",0.652181505424684
"757",5.0905056517096
"758",0.520001105382128
"759",0.24942283232487
"760",4.3101585173043
"761",2.05360586562763
"762",1.59503210369335
"763",0.697960875008463
"764",2.31899506821044
"765",0.390466213575447
"766",0.488908196546975
"767",0.0761405537993019
"768",0.221404614153057
"769",0.560198366716973
"770",0.180197736171955
"771",0.154096774035599
"772",0.076518655598283
"773",0.163102026448473
"774",0.986356163824014
"775",1.22501309806757
"776",0.0677210748741
"777",0.16169604869313
"778",0.0827605230640669
"779",0.590230523422962
"780",0.0298602309422325
"781",0.611644186238862
"782",1.16072649048472
"783",0.483891790767017
"784",0.182439045602092
"785",0.356180088662494
"786",0.124078009199041
"787",1.1030530405951
"788",0.342184985005474
"789",1.43413499500053
"790",2.10984201170952
"791",0.25105668728838
"792",0.396586740104001
"793",0.166283137962828
"794",0.0181501775113324
"795",0.57930869087526
"796",1.34110599005637
"797",0.330517548667522
"798",0.528031327631922
"799",0.864246648019133
"800",0.265802982394557
"801",0.34662443978053
"802",0.0850384889858974
"803",0.37438066005489
"804",0.423603527476808
"805",0.331998309303959
"806",0.0954055459480104
"807",1.57607087503828
"808",1.11284803701173
"809",0.181391948478735
"810",0.708516263572334
"811",1.23373618675971
"812",2.5309362738236
"813",0.184349381400423
"814",0.190282820629685
"815",0.316719458445433
"816",0.863700817398674
"817",0.567957025434981
"818",0.345394843993758
"819",0.374483100025856
"820",2.63047087191581
"821",0.0327183569207955
"822",3.3899351061696
"823",0.56028032078094
"824",0.494887919598707
"825",0.189200036609619
"826",0.790553202912231
"827",0.132803223477587
"828",0.717999408294686
"829",0.986869977851995
"830",0.140964430752877
"831",0.715977757072613
"832",0.284082866216366
"833",0.43378163794635
"834",1.08193345453332
"835",4.1858168904646
"836",0.785813828342319
"837",0.249383965685461
"838",1.18183435747871
"839",0.0132480659263754
"840",0.00167300955392054
"841",0.0204793928673309
"842",0.340278990239426
"843",0.692964201931997
"844",1.84943294446012
"845",0.635029887694302
"846",1.25273913592483
"847",0.174027056206587
"848",0.523132967237262
"849",0.521026594820898
"850",0.313245713959839
"851",1.77480603871274
"852",0.0434517270710831
"853",0.277053890225422
"854",0.357466785401876
"855",0.447206696120065
"856",0.379421114215765
"857",0.733527008671439
"858",0.425442432959665
"859",0.997179428272934
"860",0.0147498364031991
"861",0.0315721034440598
"862",0.136343641526978
"863",0.30424911141218
"864",0.421171458995894
"865",0.331427013761469
"866",0.406027749400932
"867",0.282542392222542
"868",0.0482219533193978
"869",0.107601123809098
"870",0.320181725379937
"871",1.8407566916813
"872",0.439581743469849
"873",0.0245579204124236
"874",0.301796173670917
"875",0.429647820221165
"876",2.39989685233248
"877",0.721960037617828
"878",0.08928503176298
"879",0.252257994325825
"880",0.0131985375586675
"881",0.342902231680989
"882",0.193742780813903
"883",0.161490783424638
"884",1.20987084714707
"885",0.0882312781957054
"886",0.197824423751431
"887",0.160727490587584
"888",0.115246919195058
"889",NA
"890",3.5119329874641
"891",0.185253153747306
"892",0.149581176679442
"893",2.88279203564827
"894",0.187482221753411
"895",0.259044507585621
"896",1.08051548841878
"897",0.227961946716038
"898",0.257933571289295
"899",0.69703907372905
"900",0.010729341104069
"901",0.158077279459938
"902",0.215558167916687
"903",0.19172806997346
"904",3.59347416051615
"905",0.0755604282022656
"906",0.311912808183143
"907",0.426149442761914
"908",0.485020333594275
"909",0.619217636442558
"910",1.20518155970475
"911",1.07816196369678
"912",0.0809939553637692
"913",0.237239332855275
"914",1.46637829524053
"915",15.2204211274246
"916",2.9350734056566
"917",1.46766427761774
"918",0.684424799635893
"919",0.974134405280718
"920",0.612448958395908
"921",0.231689590313356
"922",0.38263712227548
"923",0.422868613875118
"924",0.332406956228884
"925",0.0517251224992191
"926",0.333089252833628
"927",0.0899005453266923
"928",0.0419465053051112
"929",0.0586259620810715
"930",0.304135440521141
"931",0.179392049312698
"932",0.277158066966598
"933",0.606351592434812
"934",0.58174963267375
"935",0.422435922594635
"936",0.0926579490187625
"937",0.696601837243152
"938",2.64675936361501
"939",0.341803414443184
"940",0.518823882189011
"941",0.210161465508896
"942",0.649131502806434
"943",0.233817181580761
"944",0.248208090960029
"945",0.0530078950656372
"946",0.115855367994418
"947",0.585139914337701
"948",1.42670090591992
"949",1.24007914829642
"950",1.13506647559633
"951",3.65477232047064
"952",0.275781414353301
"953",1.13652569460796
"954",1.30647085212482
"955",0.253046559399989
"956",0.246195688803881
"957",0.0717077958205505
"958",0.0579434424208978
"959",0.501075617340562
"960",0.413160521548251
"961",0.522158059265772
"962",0.227552956814865
"963",0.33360624758223
"964",0.0200095234710643
"965",0.225308945001759
"966",0.276714422241854
"967",0.359398107476186
"968",0.214339400354644
"969",1.15838361464416
"970",3.09895304822078
"971",1.34045265630862
"972",1.34082085509217
"973",1.20586280126536
"974",0.364372214552122
"975",0.308389454208046
"976",1.1877797793494
"977",0.761064836632219
"978",0.414869247670332
"979",0.931380321814187
"980",0.865841248303556
"981",0.0958208474418324
"982",0.413752529275337
"983",0.617013576940947
"984",0.432715486838602
"985",0.462851289907243
"986",0.43260987760703
"987",0.0351813682285334
"988",0.455723782914243
"989",1.64316160805788
"990",2.25450445187884
"991",1.34532006029554
"992",3.00084090930462
"993",1.22754761063566
"994",1.75623705297998
"995",0.859031958953047
"996",0.569167458377193
"997",1.8501869225754
"998",0.0875742041493764
"999",0.332815234058231
"1000",0.289677891695577
"1001",1.62137805442736
"1002",0.0874532691216365
"1003",0.0442860353292793
"1004",0.0634030478551608
"1005",0.383862679692707
"1006",0.50379443102056
"1007",0.0947824940676814
"1008",0.201625612346019
"1009",0.00974874073059672
"1010",0.455637730161434
"1011",0.415625858440513
"1012",0.322227343764269
"1013",0.606357495291327
"1014",0.213632207119883
"1015",3.44830455310427
"1016",0.866147541420967
"1017",0.522185731512841
"1018",0.20762240558192
"1019",0.0901646447287517
"1020",0.429651841693348
"1021",0.32533984097869
"1022",0.623203359069352
"1023",0.0327469879492132
"1024",0.00516415989056883
"1025",0.571147507463489
"1026",0.077550439314279
"1027",0.416375555062912
"1028",0.442449038277128
"1029",0.359382894761717
"1030",0.628726621566481
"1031",0.518771822290203
"1032",0.323724295385988
"1033",0.628726621566481
"1034",0.518771822290203
"1035",0.628726621566481
"1036",0.802427944370963
"1037",0.0162359766070803
"1038",0.0133092479793294
"1039",4876.99221568027
"1040",0.38898488354008
"1041",0.0810165018234048
"1042",1.08929007854113
"1043",0.424992284081521
"1044",0.706242119594534
"1045",0.963324516187046
"1046",0.739347101844941
"1047",0.36634448009669
"1048",0.79825443493704
"1049",0.670259673116578
"1050",0.916978261096436
"1051",0.258236355287225
"1052",0.258236355287225
"1053",36.4486086000376
"1054",0.23633241719865
"1055",0.191679787417848
"1056",0.422626567483351
"1057",0.547849407741619
"1058",0.677819529581132
"1059",0.569986934887206
"1060",0.305881645201855
"1061",0.247931706196628
"1062",0.233905533798882
"1063",0.220352271363193
"1064",0.0519566419909918
"1065",0.859371727102165
"1066",0.0779383869561482
"1067",0.327792335058286
"1068",0.247775639162975
"1069",1.09146435469784
"1070",0.79112294369101
"1071",1.00835297067821
"1072",0.190952386841997
"1073",0.325864638074935
"1074",2.65930003285276
"1075",0.232247118344924
"1076",0.0185018790747034
"1077",0.58616792994265
"1078",0.102411747483398
"1079",0.478670985869259
"1080",0.0152102930522897
"1081",0.370006786530803
"1082",0.244613668024631
"1083",0.108305639622365
"1084",0.982977733332021
"1085",0.528003137104879
"1086",0.678901345838699
"1087",0.220671722165228
"1088",0.158291480398435
"1089",0.164387612610616
"1090",0.482638690449325
"1091",0.221448151924412
"1092",0.260501777318605
"1093",0.21067902640559
"1094",0.338428676977175
"1095",0.478633883822799
"1096",0.253254014167358
"1097",0.34634752420039
"1098",0.337252378323912
"1099",0.189804620852782
"1100",0.21321984255263
"1101",1.51081929919655
"1102",0.283632399675035
"1103",2.08188719335187
"1104",3.11301716358592
"1105",0.855489165811591
"1106",14.6305322942949
"1107",0.468731956712131
"1108",0.489026637302369
"1109",0.257496608407279
"1110",0.93829061126221
"1111",0.565843829960659
"1112",15720.8670768196
"1113",1.95986139117599
"1114",50363.0567217316
"1115",44986.9247356861
"1116",0.112646839220571
"1117",0.664408793615088
"1118",0.116831576014109
"1119",0.482331791964511
"1120",0.0713988153918762
"1121",0.163833357639624
"1122",1.04459995352652
"1123",0.355819898329287
"1124",0.66488151379863
"1125",0.271093102755019
"1126",0.0331675081726451
"1127",0.474369852892246
"1128",0.0958556351868916
"1129",0.397163256815463
"1130",1.83703551645392
"1131",0.0952621202083898
"1132",0.696120605621439
"1133",1.67513553231449
"1134",0.380347093117419
"1135",0.390899700791533
"1136",0.521020274177621
"1137",0.253141207019471
"1138",0.387036074555929
"1139",0.523410328764054
"1140",0.3099190009853
"1141",0.30134005455675
"1142",0.0598086881285292
"1143",0.420516455808442
"1144",0.456861147901532
"1145",0.403736896028853
"1146",70853.2935090653
"1147",0.233108470697324
"1148",2.4818429123504
"1149",1.20405365785517
"1150",2.50940955855628
"1151",0.569250633495312
"1152",0.689325547442659
"1153",0.922175658855212
"1154",2.01396766794161
"1155",0.281616892868471
"1156",0.954640971680529
"1157",0.154048122595023
"1158",1.65592455744179
"1159",5.1989074498033
"1160",0.254515025255424
"1161",0.0878396864453591
"1162",13971.8043154307
"1163",0.108139562367402
"1164",0.14871734847982
"1165",3.67142624443375
"1166",2.89222127776625
"1167",1.17675201366368
"1168",1.21903773964207
"1169",0.158158085152941
"1170",0.0813500595114571
"1171",0.431815107752866
"1172",2.96595998881655
"1173",0.697111444095511
"1174",0.230567566011787
"1175",19.4213774724296
"1176",1.74323319545117
"1177",1.2071953470862
"1178",582.926899630923
"1179",0.0580126063337211
"1180",0.550936229712034
"1181",0.0314756375950458
"1182",0.569564445434543
"1183",1.8734719818475
"1184",0.0487589493288549
"1185",0.291995092573069
"1186",0.19178631074928
"1187",0.135392862341364
"1188",0.138528015299952
"1189",0.0950217499745769
"1190",0.803316884634713
"1191",1.1124908804318
"1192",0.053981287221384
"1193",2.46314290189752
"1194",1.87600665904982
"1195",0.398857333142262
"1196",0.328049052966108
"1197",0.131264047437839
"1198",0.00604844940186916
"1199",2.50368030371444
"1200",3.64565209441681
"1201",0.463673626029247
"1202",1.64469648329908
"1203",0.0855990112094834
"1204",0.0496557778490522
"1205",0.332981945040353
"1206",0.427083023302459
"1207",0.299511225180544
"1208",1.75102639868661
"1209",0.155968376004857
"1210",0.0329419324333133
"1211",0.182994275292609
"1212",3.72106981447876
"1213",0.105287437033403
"1214",0.222782108548252
"1215",0.496955099855594
"1216",0.0981337677068551
"1217",3.6575590264002
"1218",31626.38775352
"1219",0.417624200057772
"1220",3.05893721378675
"1221",0.267659527757861
"1222",0.0779499990608908
"1223",0.840065402725237
"1224",0.321474149969863
"1225",2.05572388296108
"1226",2.66418583866714
"1227",0.160338106519061
"1228",1.28201982909103
"1229",0.667023831731168
"1230",0.00838825636920832
"1231",1.54690023947064
"1232",0.548433601097632
"1233",0.304717918261549
"1234",0.75669992550083
